Anio,Mes,Procuraduria,Juicios,Fecha
2021,Julio,Tlaxcala,15,2021-07-01
2021,Agosto,Tlaxcala,14,2021-08-01
2021,Septiembre,Tlaxcala,36,2021-09-01
2021,Octubre,Tlaxcala,21,2021-10-01
2021,Noviembre,Tlaxcala,3,2021-11-01
2021,Diciembre,Tlaxcala,7,2021-12-01
2022,Enero,Tlaxcala,6,2022-01-01
2022,Febrero,Tlaxcala,10,2022-02-01
2022,Marzo,Tlaxcala,10,2022-03-01
2022,Abril,Tlaxcala,10,2022-04-01
2022,Mayo,Tlaxcala,4,2022-05-01
2022,Junio,Tlaxcala,5,2022-06-01
2022,Julio,Tlaxcala,10,2022-07-01
2022,Agosto,Tlaxcala,12,2022-08-01
2022,Septiembre,Tlaxcala,12,2022-09-01
2022,Octubre,Tlaxcala,9,2022-10-01
2022,Noviembre,Tlaxcala,9,2022-11-01
2022,Diciembre,Tlaxcala,7,2022-12-01
2023,Enero,Tlaxcala,4,2023-01-01
2023,Febrero,Tlaxcala,7,2023-02-01
2023,Marzo,Tlaxcala,6,2023-03-01
2023,Abril,Tlaxcala,5,2023-04-01
2023,Mayo,Tlaxcala,8,2023-05-01
2023,Junio,Tlaxcala,8,2023-06-01
2023,Julio,Tlaxcala,7,2023-07-01
2023,Agosto,Tlaxcala,9,2023-08-01
2023,Septiembre,Tlaxcala,13,2023-09-01
2023,Octubre,Tlaxcala,7,2023-10-01
2023,Noviembre,Tlaxcala,17,2023-11-01
2023,Diciembre,Tlaxcala,4,2023-12-01
2012,Diciembre,Toluca,13,2012-12-01
2013,Enero,Toluca,12,2013-01-01
2013,Febrero,Toluca,9,2013-02-01
2013,Marzo,Toluca,5,2013-03-01
2013,Abril,Toluca,11,2013-04-01
2013,Mayo,Toluca,12,2013-05-01
2013,Junio,Toluca,14,2013-06-01
2013,Julio,Toluca,9,2013-07-01
2013,Agosto,Toluca,17,2013-08-01
2013,Septiembre,Toluca,6,2013-09-01
2013,Octubre,Toluca,22,2013-10-01
2013,Noviembre,Toluca,11,2013-11-01
2013,Diciembre,Toluca,27,2013-12-01
2014,Enero,Toluca,24,2014-01-01
2014,Febrero,Toluca,15,2014-02-01
2014,Marzo,Toluca,14,2014-03-01
2014,Abril,Toluca,36,2014-04-01
2014,Mayo,Toluca,23,2014-05-01
2014,Junio,Toluca,17,2014-06-01
2014,Julio,Toluca,12,2014-07-01
2014,Agosto,Toluca,20,2014-08-01
2014,Septiembre,Toluca,28,2014-09-01
2014,Octubre,Toluca,21,2014-10-01
2014,Noviembre,Toluca,22,2014-11-01
2014,Diciembre,Toluca,24,2014-12-01
2015,Enero,Toluca,15,2015-01-01
2015,Febrero,Toluca,16,2015-02-01
2015,Marzo,Toluca,13,2015-03-01
2015,Abril,Toluca,15,2015-04-01
2015,Mayo,Toluca,10,2015-05-01
2015,Junio,Toluca,18,2015-06-01
2015,Julio,Toluca,9,2015-07-01
2015,Agosto,Toluca,16,2015-08-01
2015,Septiembre,Toluca,19,2015-09-01
2015,Octubre,Toluca,16,2015-10-01
2015,Noviembre,Toluca,27,2015-11-01
2015,Diciembre,Toluca,14,2015-12-01
2016,Enero,Toluca,12,2016-01-01
2016,Febrero,Toluca,11,2016-02-01
2016,Marzo,Toluca,11,2016-03-01
2016,Abril,Toluca,11,2016-04-01
2016,Mayo,Toluca,14,2016-05-01
2016,Junio,Toluca,14,2016-06-01
2016,Julio,Toluca,15,2016-07-01
2016,Agosto,Toluca,14,2016-08-01
2016,Septiembre,Toluca,16,2016-09-01
2016,Octubre,Toluca,14,2016-10-01
2016,Noviembre,Toluca,17,2016-11-01
2016,Diciembre,Toluca,11,2016-12-01
2017,Enero,Toluca,13,2017-01-01
2017,Febrero,Toluca,15,2017-02-01
2017,Marzo,Toluca,13,2017-03-01
2017,Abril,Toluca,21,2017-04-01
2017,Mayo,Toluca,12,2017-05-01
2017,Junio,Toluca,23,2017-06-01
2017,Julio,Toluca,15,2017-07-01
2017,Agosto,Toluca,19,2017-08-01
2017,Septiembre,Toluca,7,2017-09-01
2017,Octubre,Toluca,30,2017-10-01
2017,Noviembre,Toluca,16,2017-11-01
2017,Diciembre,Toluca,9,2017-12-01
2018,Enero,Toluca,8,2018-01-01
2018,Febrero,Toluca,14,2018-02-01
2018,Marzo,Toluca,30,2018-03-01
2018,Abril,Toluca,23,2018-04-01
2018,Mayo,Toluca,18,2018-05-01
2018,Junio,Toluca,15,2018-06-01
2018,Julio,Toluca,6,2018-07-01
2018,Agosto,Toluca,20,2018-08-01
2018,Septiembre,Toluca,15,2018-09-01
2018,Octubre,Toluca,23,2018-10-01
2018,Noviembre,Toluca,21,2018-11-01
2018,Diciembre,Toluca,4,2018-12-01
2019,Enero,Toluca,23,2019-01-01
2019,Febrero,Toluca,24,2019-02-01
2019,Marzo,Toluca,17,2019-03-01
2019,Abril,Toluca,2,2019-04-01
2019,Mayo,Toluca,15,2019-05-01
2019,Junio,Toluca,24,2019-06-01
2019,Julio,Toluca,10,2019-07-01
2019,Agosto,Toluca,27,2019-08-01
2019,Septiembre,Toluca,9,2019-09-01
2019,Octubre,Toluca,16,2019-10-01
2019,Noviembre,Toluca,7,2019-11-01
2019,Diciembre,Toluca,9,2019-12-01
2020,Enero,Toluca,26,2020-01-01
2020,Febrero,Toluca,15,2020-02-01
2020,Marzo,Toluca,16,2020-03-01
2020,Abril,Toluca,0,2020-04-01
2020,Mayo,Toluca,0,2020-05-01
2020,Junio,Toluca,17,2020-06-01
2020,Julio,Toluca,12,2020-07-01
2020,Agosto,Toluca,11,2020-08-01
2020,Septiembre,Toluca,11,2020-09-01
2020,Octubre,Toluca,14,2020-10-01
2020,Noviembre,Toluca,24,2020-11-01
2020,Diciembre,Toluca,1,2020-12-01
2021,Enero,Toluca,0,2021-01-01
2021,Febrero,Toluca,3,2021-02-01
2021,Marzo,Toluca,2,2021-03-01
2021,Abril,Toluca,0,2021-04-01
2021,Mayo,Toluca,4,2021-05-01
2021,Junio,Toluca,9,2021-06-01
2021,Julio,Toluca,8,2021-07-01
2021,Agosto,Toluca,7,2021-08-01
2021,Septiembre,Toluca,15,2021-09-01
2021,Octubre,Toluca,9,2021-10-01
2021,Noviembre,Toluca,2,2021-11-01
2021,Diciembre,Toluca,28,2021-12-01
2022,Enero,Toluca,11,2022-01-01
2022,Febrero,Toluca,17,2022-02-01
2022,Marzo,Toluca,17,2022-03-01
2022,Abril,Toluca,12,2022-04-01
2022,Mayo,Toluca,12,2022-05-01
2022,Junio,Toluca,8,2022-06-01
2022,Julio,Toluca,3,2022-07-01
2022,Agosto,Toluca,8,2022-08-01
2022,Septiembre,Toluca,2,2022-09-01
2022,Octubre,Toluca,9,2022-10-01
2022,Noviembre,Toluca,8,2022-11-01
2022,Diciembre,Toluca,7,2022-12-01
2023,Enero,Toluca,11,2023-01-01
2023,Febrero,Toluca,4,2023-02-01
2023,Marzo,Toluca,12,2023-03-01
2023,Abril,Toluca,6,2023-04-01
2023,Mayo,Toluca,9,2023-05-01
2023,Junio,Toluca,11,2023-06-01
2023,Julio,Toluca,3,2023-07-01
2023,Agosto,Toluca,9,2023-08-01
2023,Septiembre,Toluca,10,2023-09-01
2023,Octubre,Toluca,10,2023-10-01
2023,Noviembre,Toluca,8,2023-11-01
2023,Diciembre,Toluca,6,2023-12-01
2012,Diciembre,Zacatecas,24,2012-12-01
2013,Enero,Zacatecas,35,2013-01-01
2013,Febrero,Zacatecas,27,2013-02-01
2013,Marzo,Zacatecas,31,2013-03-01
2013,Abril,Zacatecas,38,2013-04-01
2013,Mayo,Zacatecas,40,2013-05-01
2013,Junio,Zacatecas,40,2013-06-01
2013,Julio,Zacatecas,3,2013-07-01
2013,Agosto,Zacatecas,20,2013-08-01
2013,Septiembre,Zacatecas,49,2013-09-01
2013,Octubre,Zacatecas,20,2013-10-01
2013,Noviembre,Zacatecas,16,2013-11-01
2013,Diciembre,Zacatecas,20,2013-12-01
2014,Enero,Zacatecas,19,2014-01-01
2014,Febrero,Zacatecas,52,2014-02-01
2014,Marzo,Zacatecas,14,2014-03-01
2014,Abril,Zacatecas,33,2014-04-01
2014,Mayo,Zacatecas,9,2014-05-01
2014,Junio,Zacatecas,57,2014-06-01
2014,Julio,Zacatecas,24,2014-07-01
2014,Agosto,Zacatecas,30,2014-08-01
2014,Septiembre,Zacatecas,42,2014-09-01
2014,Octubre,Zacatecas,27,2014-10-01
2014,Noviembre,Zacatecas,27,2014-11-01
2014,Diciembre,Zacatecas,35,2014-12-01
2015,Enero,Zacatecas,23,2015-01-01
2015,Febrero,Zacatecas,20,2015-02-01
2015,Marzo,Zacatecas,40,2015-03-01
2015,Abril,Zacatecas,14,2015-04-01
2015,Mayo,Zacatecas,21,2015-05-01
2015,Junio,Zacatecas,34,2015-06-01
2015,Julio,Zacatecas,34,2015-07-01
2015,Agosto,Zacatecas,31,2015-08-01
2015,Septiembre,Zacatecas,39,2015-09-01
2015,Octubre,Zacatecas,32,2015-10-01
2015,Noviembre,Zacatecas,25,2015-11-01
2015,Diciembre,Zacatecas,4,2015-12-01
2016,Enero,Zacatecas,29,2016-01-01
2016,Febrero,Zacatecas,1,2016-02-01
2016,Marzo,Zacatecas,14,2016-03-01
2016,Abril,Zacatecas,41,2016-04-01
2016,Mayo,Zacatecas,20,2016-05-01
2016,Junio,Zacatecas,19,2016-06-01
2016,Julio,Zacatecas,16,2016-07-01
2016,Agosto,Zacatecas,19,2016-08-01
2016,Septiembre,Zacatecas,24,2016-09-01
2016,Octubre,Zacatecas,18,2016-10-01
2016,Noviembre,Zacatecas,28,2016-11-01
2016,Diciembre,Zacatecas,28,2016-12-01
2017,Enero,Zacatecas,19,2017-01-01
2017,Febrero,Zacatecas,23,2017-02-01
2017,Marzo,Zacatecas,28,2017-03-01
2017,Abril,Zacatecas,20,2017-04-01
2017,Mayo,Zacatecas,26,2017-05-01
2017,Junio,Zacatecas,29,2017-06-01
2017,Julio,Zacatecas,14,2017-07-01
2017,Agosto,Zacatecas,25,2017-08-01
2017,Septiembre,Zacatecas,20,2017-09-01
2017,Octubre,Zacatecas,9,2017-10-01
2017,Noviembre,Zacatecas,23,2017-11-01
2017,Diciembre,Zacatecas,24,2017-12-01
2018,Enero,Zacatecas,20,2018-01-01
2018,Febrero,Zacatecas,33,2018-02-01
2018,Marzo,Zacatecas,26,2018-03-01
2018,Abril,Zacatecas,13,2018-04-01
2018,Mayo,Zacatecas,22,2018-05-01
2018,Junio,Zacatecas,19,2018-06-01
2018,Julio,Zacatecas,34,2018-07-01
2018,Agosto,Zacatecas,20,2018-08-01
2018,Septiembre,Zacatecas,26,2018-09-01
2018,Octubre,Zacatecas,31,2018-10-01
2018,Noviembre,Zacatecas,31,2018-11-01
2018,Diciembre,Zacatecas,9,2018-12-01
2019,Enero,Zacatecas,29,2019-01-01
2019,Febrero,Zacatecas,22,2019-02-01
2019,Marzo,Zacatecas,45,2019-03-01
2019,Abril,Zacatecas,18,2019-04-01
2019,Mayo,Zacatecas,37,2019-05-01
2019,Junio,Zacatecas,5,2019-06-01
2019,Julio,Zacatecas,20,2019-07-01
2019,Agosto,Zacatecas,23,2019-08-01
2019,Septiembre,Zacatecas,25,2019-09-01
2019,Octubre,Zacatecas,44,2019-10-01
2019,Noviembre,Zacatecas,35,2019-11-01
2019,Diciembre,Zacatecas,15,2019-12-01
2020,Enero,Zacatecas,37,2020-01-01
2020,Febrero,Zacatecas,28,2020-02-01
2020,Marzo,Zacatecas,10,2020-03-01
2020,Abril,Zacatecas,0,2020-04-01
2020,Mayo,Zacatecas,4,2020-05-01
2020,Junio,Zacatecas,43,2020-06-01
2020,Julio,Zacatecas,6,2020-07-01
2020,Agosto,Zacatecas,30,2020-08-01
2020,Septiembre,Zacatecas,48,2020-09-01
2020,Octubre,Zacatecas,26,2020-10-01
2020,Noviembre,Zacatecas,19,2020-11-01
2020,Diciembre,Zacatecas,0,2020-12-01
2021,Enero,Zacatecas,0,2021-01-01
2021,Febrero,Zacatecas,18,2021-02-01
2021,Marzo,Zacatecas,20,2021-03-01
2021,Abril,Zacatecas,9,2021-04-01
2021,Mayo,Zacatecas,15,2021-05-01
2021,Junio,Zacatecas,16,2021-06-01
2021,Julio,Zacatecas,5,2021-07-01
2021,Agosto,Zacatecas,11,2021-08-01
2021,Septiembre,Zacatecas,5,2021-09-01
2021,Octubre,Zacatecas,13,2021-10-01
2021,Noviembre,Zacatecas,15,2021-11-01
2021,Diciembre,Zacatecas,10,2021-12-01
2022,Enero,Zacatecas,6,2022-01-01
2022,Febrero,Zacatecas,8,2022-02-01
2022,Marzo,Zacatecas,5,2022-03-01
2022,Abril,Zacatecas,5,2022-04-01
2022,Mayo,Zacatecas,9,2022-05-01
2022,Junio,Zacatecas,12,2022-06-01
2022,Julio,Zacatecas,23,2022-07-01
2022,Agosto,Zacatecas,12,2022-08-01
2022,Septiembre,Zacatecas,17,2022-09-01
2022,Octubre,Zacatecas,19,2022-10-01
2022,Noviembre,Zacatecas,14,2022-11-01
2022,Diciembre,Zacatecas,7,2022-12-01
2023,Enero,Zacatecas,0,2023-01-01
2023,Febrero,Zacatecas,0,2023-02-01
2023,Marzo,Zacatecas,19,2023-03-01
2023,Abril,Zacatecas,9,2023-04-01
2023,Mayo,Zacatecas,9,2023-05-01
2023,Junio,Zacatecas,11,2023-06-01
2023,Julio,Zacatecas,5,2023-07-01
2023,Agosto,Zacatecas,19,2023-08-01
2023,Septiembre,Zacatecas,16,2023-09-01
2023,Octubre,Zacatecas,14,2023-10-01
2023,Noviembre,Zacatecas,11,2023-11-01
2023,Diciembre,Zacatecas,9,2023-12-01
2012,Diciembre,Acapulco,56,2012-12-01
2013,Enero,Acapulco,13,2013-01-01
2013,Febrero,Acapulco,62,2013-02-01
2013,Marzo,Acapulco,46,2013-03-01
2013,Abril,Acapulco,55,2013-04-01
2013,Mayo,Acapulco,19,2013-05-01
2013,Junio,Acapulco,56,2013-06-01
2013,Julio,Acapulco,20,2013-07-01
2013,Agosto,Acapulco,38,2013-08-01
2013,Septiembre,Acapulco,35,2013-09-01
2013,Octubre,Acapulco,15,2013-10-01
2013,Noviembre,Acapulco,21,2013-11-01
2013,Diciembre,Acapulco,10,2013-12-01
2014,Enero,Acapulco,11,2014-01-01
2014,Febrero,Acapulco,9,2014-02-01
2014,Marzo,Acapulco,11,2014-03-01
2014,Abril,Acapulco,25,2014-04-01
2014,Mayo,Acapulco,21,2014-05-01
2014,Junio,Acapulco,21,2014-06-01
2014,Julio,Acapulco,7,2014-07-01
2014,Agosto,Acapulco,24,2014-08-01
2014,Septiembre,Acapulco,21,2014-09-01
2014,Octubre,Acapulco,20,2014-10-01
2014,Noviembre,Acapulco,18,2014-11-01
2014,Diciembre,Acapulco,16,2014-12-01
2015,Enero,Acapulco,21,2015-01-01
2015,Febrero,Acapulco,23,2015-02-01
2015,Marzo,Acapulco,19,2015-03-01
2015,Abril,Acapulco,11,2015-04-01
2015,Mayo,Acapulco,10,2015-05-01
2015,Junio,Acapulco,16,2015-06-01
2015,Julio,Acapulco,7,2015-07-01
2015,Agosto,Acapulco,14,2015-08-01
2015,Septiembre,Acapulco,13,2015-09-01
2015,Octubre,Acapulco,18,2015-10-01
2015,Noviembre,Acapulco,11,2015-11-01
2015,Diciembre,Acapulco,17,2015-12-01
2016,Enero,Acapulco,14,2016-01-01
2016,Febrero,Acapulco,8,2016-02-01
2016,Marzo,Acapulco,12,2016-03-01
2016,Abril,Acapulco,12,2016-04-01
2016,Mayo,Acapulco,12,2016-05-01
2016,Junio,Acapulco,21,2016-06-01
2016,Julio,Acapulco,11,2016-07-01
2016,Agosto,Acapulco,7,2016-08-01
2016,Septiembre,Acapulco,18,2016-09-01
2016,Octubre,Acapulco,7,2016-10-01
2016,Noviembre,Acapulco,11,2016-11-01
2016,Diciembre,Acapulco,9,2016-12-01
2017,Enero,Acapulco,4,2017-01-01
2017,Febrero,Acapulco,23,2017-02-01
2017,Marzo,Acapulco,13,2017-03-01
2017,Abril,Acapulco,14,2017-04-01
2017,Mayo,Acapulco,14,2017-05-01
2017,Junio,Acapulco,13,2017-06-01
2017,Julio,Acapulco,19,2017-07-01
2017,Agosto,Acapulco,29,2017-08-01
2017,Septiembre,Acapulco,22,2017-09-01
2017,Octubre,Acapulco,24,2017-10-01
2017,Noviembre,Acapulco,31,2017-11-01
2017,Diciembre,Acapulco,13,2017-12-01
2018,Enero,Acapulco,26,2018-01-01
2018,Febrero,Acapulco,15,2018-02-01
2018,Marzo,Acapulco,4,2018-03-01
2018,Abril,Acapulco,12,2018-04-01
2018,Mayo,Acapulco,11,2018-05-01
2018,Junio,Acapulco,25,2018-06-01
2018,Julio,Acapulco,10,2018-07-01
2018,Agosto,Acapulco,17,2018-08-01
2018,Septiembre,Acapulco,16,2018-09-01
2018,Octubre,Acapulco,29,2018-10-01
2018,Noviembre,Acapulco,13,2018-11-01
2018,Diciembre,Acapulco,16,2018-12-01
2019,Enero,Acapulco,8,2019-01-01
2019,Febrero,Acapulco,26,2019-02-01
2019,Marzo,Acapulco,10,2019-03-01
2019,Abril,Acapulco,10,2019-04-01
2019,Mayo,Acapulco,17,2019-05-01
2019,Junio,Acapulco,17,2019-06-01
2019,Julio,Acapulco,5,2019-07-01
2019,Agosto,Acapulco,15,2019-08-01
2019,Septiembre,Acapulco,12,2019-09-01
2019,Octubre,Acapulco,19,2019-10-01
2019,Noviembre,Acapulco,11,2019-11-01
2019,Diciembre,Acapulco,16,2019-12-01
2020,Enero,Acapulco,5,2020-01-01
2020,Febrero,Acapulco,15,2020-02-01
2020,Marzo,Acapulco,12,2020-03-01
2020,Abril,Acapulco,0,2020-04-01
2020,Mayo,Acapulco,0,2020-05-01
2020,Junio,Acapulco,0,2020-06-01
2020,Julio,Acapulco,1,2020-07-01
2020,Agosto,Acapulco,4,2020-08-01
2020,Septiembre,Acapulco,5,2020-09-01
2020,Octubre,Acapulco,36,2020-10-01
2020,Noviembre,Acapulco,9,2020-11-01
2020,Diciembre,Acapulco,6,2020-12-01
2021,Enero,Acapulco,9,2021-01-01
2021,Febrero,Acapulco,9,2021-02-01
2021,Marzo,Acapulco,6,2021-03-01
2021,Abril,Acapulco,9,2021-04-01
2021,Mayo,Acapulco,5,2021-05-01
2021,Junio,Acapulco,4,2021-06-01
2021,Julio,Acapulco,5,2021-07-01
2021,Agosto,Acapulco,1,2021-08-01
2021,Septiembre,Acapulco,6,2021-09-01
2021,Octubre,Acapulco,4,2021-10-01
2021,Noviembre,Acapulco,3,2021-11-01
2021,Diciembre,Acapulco,3,2021-12-01
2022,Enero,Acapulco,5,2022-01-01
2022,Febrero,Acapulco,2,2022-02-01
2022,Marzo,Acapulco,4,2022-03-01
2022,Abril,Acapulco,6,2022-04-01
2022,Mayo,Acapulco,6,2022-05-01
2022,Junio,Acapulco,5,2022-06-01
2022,Julio,Acapulco,0,2022-07-01
2022,Agosto,Acapulco,5,2022-08-01
2022,Septiembre,Acapulco,1,2022-09-01
2022,Octubre,Acapulco,3,2022-10-01
2022,Noviembre,Acapulco,3,2022-11-01
2022,Diciembre,Acapulco,2,2022-12-01
2023,Enero,Acapulco,1,2023-01-01
2023,Febrero,Acapulco,2,2023-02-01
2023,Marzo,Acapulco,9,2023-03-01
2023,Abril,Acapulco,3,2023-04-01
2023,Mayo,Acapulco,12,2023-05-01
2023,Junio,Acapulco,5,2023-06-01
2023,Julio,Acapulco,5,2023-07-01
2023,Agosto,Acapulco,17,2023-08-01
2023,Septiembre,Acapulco,7,2023-09-01
2023,Octubre,Acapulco,4,2023-10-01
2023,Noviembre,Acapulco,0,2023-11-01
2023,Diciembre,Acapulco,0,2023-12-01
2012,Diciembre,Campeche,7,2012-12-01
2013,Enero,Campeche,8,2013-01-01
2013,Febrero,Campeche,8,2013-02-01
2013,Marzo,Campeche,14,2013-03-01
2013,Abril,Campeche,16,2013-04-01
2013,Mayo,Campeche,22,2013-05-01
2013,Junio,Campeche,18,2013-06-01
2013,Julio,Campeche,18,2013-07-01
2013,Agosto,Campeche,2,2013-08-01
2013,Septiembre,Campeche,20,2013-09-01
2013,Octubre,Campeche,8,2013-10-01
2013,Noviembre,Campeche,54,2013-11-01
2013,Diciembre,Campeche,10,2013-12-01
2014,Enero,Campeche,10,2014-01-01
2014,Febrero,Campeche,17,2014-02-01
2014,Marzo,Campeche,9,2014-03-01
2014,Abril,Campeche,17,2014-04-01
2014,Mayo,Campeche,11,2014-05-01
2014,Junio,Campeche,24,2014-06-01
2014,Julio,Campeche,15,2014-07-01
2014,Agosto,Campeche,9,2014-08-01
2014,Septiembre,Campeche,21,2014-09-01
2014,Octubre,Campeche,17,2014-10-01
2014,Noviembre,Campeche,26,2014-11-01
2014,Diciembre,Campeche,34,2014-12-01
2015,Enero,Campeche,11,2015-01-01
2015,Febrero,Campeche,13,2015-02-01
2015,Marzo,Campeche,29,2015-03-01
2015,Abril,Campeche,18,2015-04-01
2015,Mayo,Campeche,21,2015-05-01
2015,Junio,Campeche,26,2015-06-01
2015,Julio,Campeche,14,2015-07-01
2015,Agosto,Campeche,9,2015-08-01
2015,Septiembre,Campeche,21,2015-09-01
2015,Octubre,Campeche,22,2015-10-01
2015,Noviembre,Campeche,20,2015-11-01
2015,Diciembre,Campeche,19,2015-12-01
2016,Enero,Campeche,9,2016-01-01
2016,Febrero,Campeche,20,2016-02-01
2016,Marzo,Campeche,21,2016-03-01
2016,Abril,Campeche,10,2016-04-01
2016,Mayo,Campeche,35,2016-05-01
2016,Junio,Campeche,28,2016-06-01
2016,Julio,Campeche,9,2016-07-01
2016,Agosto,Campeche,15,2016-08-01
2016,Septiembre,Campeche,22,2016-09-01
2016,Octubre,Campeche,21,2016-10-01
2016,Noviembre,Campeche,12,2016-11-01
2016,Diciembre,Campeche,5,2016-12-01
2017,Enero,Campeche,2,2017-01-01
2017,Febrero,Campeche,19,2017-02-01
2017,Marzo,Campeche,20,2017-03-01
2017,Abril,Campeche,12,2017-04-01
2017,Mayo,Campeche,9,2017-05-01
2017,Junio,Campeche,13,2017-06-01
2017,Julio,Campeche,4,2017-07-01
2017,Agosto,Campeche,18,2017-08-01
2017,Septiembre,Campeche,13,2017-09-01
2017,Octubre,Campeche,8,2017-10-01
2017,Noviembre,Campeche,12,2017-11-01
2017,Diciembre,Campeche,12,2017-12-01
2018,Enero,Campeche,0,2018-01-01
2018,Febrero,Campeche,22,2018-02-01
2018,Marzo,Campeche,9,2018-03-01
2018,Abril,Campeche,6,2018-04-01
2018,Mayo,Campeche,8,2018-05-01
2018,Junio,Campeche,19,2018-06-01
2018,Julio,Campeche,11,2018-07-01
2018,Agosto,Campeche,18,2018-08-01
2018,Septiembre,Campeche,7,2018-09-01
2018,Octubre,Campeche,12,2018-10-01
2018,Noviembre,Campeche,13,2018-11-01
2018,Diciembre,Campeche,2,2018-12-01
2019,Enero,Campeche,9,2019-01-01
2019,Febrero,Campeche,15,2019-02-01
2019,Marzo,Campeche,5,2019-03-01
2019,Abril,Campeche,6,2019-04-01
2019,Mayo,Campeche,1,2019-05-01
2019,Junio,Campeche,5,2019-06-01
2019,Julio,Campeche,0,2019-07-01
2019,Agosto,Campeche,45,2019-08-01
2019,Septiembre,Campeche,20,2019-09-01
2019,Octubre,Campeche,15,2019-10-01
2019,Noviembre,Campeche,9,2019-11-01
2019,Diciembre,Campeche,7,2019-12-01
2020,Enero,Campeche,24,2020-01-01
2020,Febrero,Campeche,13,2020-02-01
2020,Marzo,Campeche,13,2020-03-01
2020,Abril,Campeche,0,2020-04-01
2020,Mayo,Campeche,0,2020-05-01
2020,Junio,Campeche,9,2020-06-01
2020,Julio,Campeche,3,2020-07-01
2020,Agosto,Campeche,1,2020-08-01
2020,Septiembre,Campeche,3,2020-09-01
2020,Octubre,Campeche,13,2020-10-01
2020,Noviembre,Campeche,20,2020-11-01
2020,Diciembre,Campeche,2,2020-12-01
2021,Enero,Campeche,8,2021-01-01
2021,Febrero,Campeche,15,2021-02-01
2021,Marzo,Campeche,15,2021-03-01
2021,Abril,Campeche,9,2021-04-01
2021,Mayo,Campeche,7,2021-05-01
2021,Junio,Campeche,5,2021-06-01
2021,Julio,Campeche,0,2021-07-01
2021,Agosto,Campeche,18,2021-08-01
2021,Septiembre,Campeche,7,2021-09-01
2021,Octubre,Campeche,4,2021-10-01
2021,Noviembre,Campeche,3,2021-11-01
2021,Diciembre,Campeche,4,2021-12-01
2022,Enero,Campeche,6,2022-01-01
2022,Febrero,Campeche,3,2022-02-01
2022,Marzo,Campeche,7,2022-03-01
2022,Abril,Campeche,8,2022-04-01
2022,Mayo,Campeche,2,2022-05-01
2022,Junio,Campeche,0,2022-06-01
2022,Julio,Campeche,4,2022-07-01
2022,Agosto,Campeche,6,2022-08-01
2022,Septiembre,Campeche,1,2022-09-01
2022,Octubre,Campeche,1,2022-10-01
2022,Noviembre,Campeche,2,2022-11-01
2022,Diciembre,Campeche,8,2022-12-01
2023,Enero,Campeche,0,2023-01-01
2023,Febrero,Campeche,0,2023-02-01
2023,Marzo,Campeche,4,2023-03-01
2023,Abril,Campeche,3,2023-04-01
2023,Mayo,Campeche,1,2023-05-01
2023,Junio,Campeche,4,2023-06-01
2023,Julio,Campeche,2,2023-07-01
2023,Agosto,Campeche,1,2023-08-01
2023,Septiembre,Campeche,1,2023-09-01
2023,Octubre,Campeche,2,2023-10-01
2023,Noviembre,Campeche,3,2023-11-01
2023,Diciembre,Campeche,6,2023-12-01
2012,Diciembre,Cancún Q. Roo,15,2012-12-01
2013,Enero,Cancún Q. Roo,12,2013-01-01
2013,Febrero,Cancún Q. Roo,31,2013-02-01
2013,Marzo,Cancún Q. Roo,38,2013-03-01
2013,Abril,Cancún Q. Roo,22,2013-04-01
2013,Mayo,Cancún Q. Roo,22,2013-05-01
2013,Junio,Cancún Q. Roo,18,2013-06-01
2013,Julio,Cancún Q. Roo,6,2013-07-01
2013,Agosto,Cancún Q. Roo,20,2013-08-01
2013,Septiembre,Cancún Q. Roo,23,2013-09-01
2013,Octubre,Cancún Q. Roo,32,2013-10-01
2013,Noviembre,Cancún Q. Roo,20,2013-11-01
2013,Diciembre,Cancún Q. Roo,7,2013-12-01
2014,Enero,Cancún Q. Roo,10,2014-01-01
2014,Febrero,Cancún Q. Roo,16,2014-02-01
2014,Marzo,Cancún Q. Roo,4,2014-03-01
2014,Abril,Cancún Q. Roo,13,2014-04-01
2014,Mayo,Cancún Q. Roo,18,2014-05-01
2014,Junio,Cancún Q. Roo,17,2014-06-01
2014,Julio,Cancún Q. Roo,8,2014-07-01
2014,Agosto,Cancún Q. Roo,16,2014-08-01
2014,Septiembre,Cancún Q. Roo,21,2014-09-01
2014,Octubre,Cancún Q. Roo,23,2014-10-01
2014,Noviembre,Cancún Q. Roo,25,2014-11-01
2014,Diciembre,Cancún Q. Roo,24,2014-12-01
2015,Enero,Cancún Q. Roo,9,2015-01-01
2015,Febrero,Cancún Q. Roo,11,2015-02-01
2015,Marzo,Cancún Q. Roo,14,2015-03-01
2015,Abril,Cancún Q. Roo,18,2015-04-01
2015,Mayo,Cancún Q. Roo,14,2015-05-01
2015,Junio,Cancún Q. Roo,29,2015-06-01
2015,Julio,Cancún Q. Roo,8,2015-07-01
2015,Agosto,Cancún Q. Roo,23,2015-08-01
2015,Septiembre,Cancún Q. Roo,29,2015-09-01
2015,Octubre,Cancún Q. Roo,21,2015-10-01
2015,Noviembre,Cancún Q. Roo,12,2015-11-01
2015,Diciembre,Cancún Q. Roo,16,2015-12-01
2016,Enero,Cancún Q. Roo,13,2016-01-01
2016,Febrero,Cancún Q. Roo,5,2016-02-01
2016,Marzo,Cancún Q. Roo,12,2016-03-01
2016,Abril,Cancún Q. Roo,9,2016-04-01
